Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Payday Report,https://paydayreport.com/,Payday Report is a crowdfunded labor & racial justice outlet lead by Emmy-nominated reporter Mike Elk.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744329293520-payday-favi.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,163669,False,,,,#f05c4c,en,0,0,True,3effa5e7-5659-4ce4-9fc1-545bc6b46fca,1744329294,1744249060
China Neican,https://www.neican.org/,"China Neican: analyses, translations, digests and guides",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691556331109-logo-neican-square-small.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,797829,False,,,,#baa049,en,0,0,True,49b100b3-d064-487c-9dd3-3dabf2851cc8,1691556332,1740747639
American Purpose,https://www.americanpurpose.com/,"An online magazine covering politics, culture, the arts, and the state of democracy.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/americanpurpose.png?t=2022-07-19T12%3A40%3A28.877Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1049527,False,,,,,en,0,0,True,80ba3845-4f3e-494c-80bc-ee596c58c7d8,1658238539,1656547200
Bad Faith Times,https://bad-faith-times.ghost.io/,"An analysis of how conservatives have used bad-faith political arguments to advance fascism into the mainstream, with a focus on Elon Musk's role in the international anti-democracy movement.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744551996275-Screenshot-2025-01-28-at-7.26.32-PM.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1410484,False,,,,#0c0d0d,en,0,0,True,3095b62b-f5c5-4197-b465-28781142a13a,1712167629,1744731368
Wisdom of Crowds,https://wisdomofcrowds.live/,"A discussion rather than a debate. An experiment, with ideas. By Shadi Hamid and Damir Marusic.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/wisdomofcrowds.png?t=2022-07-19T13%3A16%3A59.372Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1948905,False,,,,,en,0,0,True,9b93a6aa-8a49-4d73-94f3-16dece1523af,1658238539,1649289600
The Signal,https://www.thesgnl.com/,Exploring urgent questions in current events from around the world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/thesngl.png?t=2022-07-19T13%3A14%3A11.401Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,2930039,False,,,,,en,0,0,True,6c82067d-8b13-4ef6-b423-58c5bcb1d3c9,1658238539,1641513600
Dissident MD,https://dissidentmd.com/,The intersection of medicine and politics,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1713980577555-favicon-sq2.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,5531007,False,,,,#BB1F34,en,0,0,True,e4b6dfdb-20d6-4ba0-843a-72661142feeb,1713980579,1713976152
Ines Schwerdtner,https://inesschwerdtner.de/,Website of the German Left Party’s Chairwoman.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731941683104-favicon-3.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,6130835,False,,,,#ff0000,de,0,0,True,40af672e-2bca-4256-acc7-aaa94993bbbb,1731941684,1742981637
databearer,https://blog.databearer.de/,Perspektive durch Daten,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730892225316-Screenshot-2024-10-21-152742-modified.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#d9c176,de,0,0,True,f5d11d16-f474-4822-bb10-7dcbe6e3068c,1730892226,1731576051
ghostnet,https://ghostnet.space/,"A safe haven for anonymous voices and dissent. Join our community to share your thoughts and opinions freely, without fear of censorship or repercussions.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1721621441315-16.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#681f60,en,0,0,True,ea24b64a-d929-4c7e-a8f7-dd066f312f26,1721621442,1741064829
Thotharis,https://www.thotharis.com/,"Thotharis offers in-depth analysis on diplomacy, international relations, and AI's role within global dynamics—bringing clarity to the shifts that shape our world.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729258268523-Thotharis-gradient-for-ABOUT-page--.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#724432,en,0,0,True,a318f124-3154-4d4f-867b-9d0d100ebafd,1729258270,1734736131
Our Civic Data,https://www.ourcivicdata.com/,A newsletter on American politics to create an informed and engaged electorate.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731890136611-Color-logo-with-background.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#df6538,en,0,0,True,9fcd4450-b4f4-456e-a777-10743fd2a3f5,1722994500,1732302857
Combat,https://combat.ghost.io/,Resistance Publication,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731383063475-Combat-logo-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#050505,en,0,0,True,85cd978b-b2c4-43b7-9a96-9ed589ece138,1731383064,1738690869
International Union of Scientists,https://www.iuscientists.org/,"Science, science policy, anti-militarism, and peace.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714024599282-Network_new.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10352760,False,,,,#9d5600,en,0,0,True,c7d25d86-ff74-4f7b-9933-4e4a8d68cb2f,1714024601,1744285822
Chu Tuan Anh- A little Voice for Democracy and Pluralism,https://nowherewind.com/,"Democracy, Pluralism, and Hope",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739978665164-logoTHDCDN.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#f5e5eb,"en, vn",0,0,True,f9c5cf2f-64e2-4ea7-8c01-2d2f577cfc8f,1739978667,1739966248
Rebel Inquiry,https://www.rebel-inquiry.com/,"Rebel Inquiry breaks down authoritarian power grabs, policy shifts, and propaganda tactics in real-time. Sharp analysis, no fluff—just actionable ways to resist.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741067494014-B93BF384-8F4F-4509-9001-4B603D1F3771.WEBP?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#67057a,en,0,0,True,e347ee0a-4709-4b27-aeec-2c05d129c59e,1741067495,1744311622
YIMBY Deutschland,https://yimby.jetzt/,"Yes In My Backyard Gruppe für Deutschland. Ja zu mehr Wohnraum, moderner Infrastruktur und Städten für's 21. Jahrhundert. 🏡🏗️🚅",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1728327421411-DarkIconKran.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#f05230,de,0,0,True,e193d86c-2140-46f3-8d7b-6ecf3ffe71c9,1728327423,1742757316
The Urban Equity Institute,https://www.urbanequityinstitute.org/,"Research think tank and social impact firm working on urban issues in New York, the US, and worldwide. Featuring SCOPE, the interdisciplinary of social science research innovating at the frontier.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740808322163-Screenshot-2024-12-02-at-1.33.17-PM.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#032400,en,0,0,True,b179033c-6318-4726-bf9b-0f9644e3bdc4,1740808322,1744257817
Awesomniac,https://awesomniac.social/,"Lösungen denken, Demokratie stärken, Zukunft gestalten.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1737297554058-awesomniac-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#19afff,de,0,0,True,a0d64b26-0818-42aa-86a4-438c84e79ca8,1737297555,1737219864
Lê Thanh Trúc,https://www.lethanhtruc.com/,"Subversive, hard-hitting critiques of Western parasitic society. Surprising explorations of revolution. Flavours of computing, game design, unschooling.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705917510833-IMG_3103-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#9fcd2a,en,0,0,True,768051f5-0987-47f5-8a42-a459b7f50da0,1705917512,1705880856
VorV Media,https://www.vorv.media/,Vicious cycle dependence? Or?! Are we inducing virtual cycles? These two economic-focused questions fuel everything we publish.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730524072868-VorV_orginal_favicon.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#0042d3,en,0,0,True,6f655f95-71b0-48f9-8ad4-06619219627f,1730524074,1730484251
Publication for testing,https://publication-for-testing.ghost.io/,This test publication is intended to try out technical things and nothing more.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1715106222866-the-lloyds-chronicle-high-resolution-logo-transparent.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#1573a2,en,0,0,True,6d33dbee-3db1-44ea-8b51-062268a1a3ad,1715106224,1715104531
The Debugger,https://the-debugger.ghost.io/,"Your resource on tech and politics, based in Europe.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1742823270628-logobw-3.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#000000,en,0,0,True,472e7bb1-4c3e-4a5c-98cf-941da3b6e2ad,1742823271,1744814286
JM Data,https://jmdata.es/,"Descubre análisis de encuestas, tendencias y datos estratégicos en política y economía. Información basada en datos reales, gráficos exclusivos y estudios en profundidad.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740503791699-favicon.svg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#0084ff,es,0,0,False,439597f5-6480-4885-ac55-2a3705296ae5,1740503793,1740483573
"grosswald.org – Curated Intelligence on Geopolitics, Military Technology, and Defense from Europe’s Strategic Frontier",https://www.grosswald.org/,"Curated defense intelligence and geopolitical analysis on military tech, European security, and NATO policy in Germany and CEE.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744506816513-grosswald_logo_icon_small.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#202020,en,0,0,True,42e9e1bf-8267-4cb8-9d5f-92bdeae932d5,1744506818,1744783490
Revoluciana,https://www.revoluciana.net/,"I write about power, queerness, and revolution in relatable ways... sort of. And sometimes tentacles.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1742582401358-pfp_2024.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#b10079,en,0,0,True,2043443e-a6bc-42c1-9208-9bcadb0987d2,1742582402,1742513311
Today News,https://todaynewszw.com/,News from around the world,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730227781762-Africa%20Think%20Tank%2020220322_210809.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#1e1963,en,0,0,True,1fe370a2-4849-4c99-b7da-0327710a8834,1730227784,1730139226
Mysterious Drone,https://mysteriousdrone.ghost.io/,"Overview of American society, culture, and institutions. Law, History, Art.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740577171728-Gemini_Generated_Image_Albatross-and-Chimp-addiction-freedom-2.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#bf232d,en,0,0,True,192072a4-c606-40b0-b9f2-efdaa0ccb22f,1739577441,1744400218
Digital 1776,https://the-bitcoin-primer.ghost.io/,The peaceful plan to take our country back. How you can participate and how you can potentially financially benefit in the process.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1708538798543-AdobeStock_flag.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#c212ff,en,0,0,True,045013c9-00b9-437b-a358-272f4d413605,1708538800,1708522484
Abriss Berlin,https://abrissberlin.de/,gegen Abrisspolitik und für den Mut zur Vielfalt,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660544035805-birne.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11046983,False,,,,#DE0021,de,0,0,True,a5d03286-2858-4866-ae97-eeed4fdd32dd,1660544037,1709998444
OrangeUtan,https://orangeutan.ghost.io/,"Orange'Utan running for Presidency. Once elected, we will never leave. Check our other socials!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712861943695-theorangeutan.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11500000,False,,,,#ff8800,en,0,0,True,fb033e77-56b3-494b-86c0-1b6cc05b7164,1712861945,1712859730
Autistic Citizen,https://autistic-citizen.ghost.io/,"Political and Historical Commentary, with some autistic advocacy and activism.","https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744820960373-Washington_Crossing_the_Delaware_by_Emanuel_Leutze,_MMA-NYC,_1851%20(1).jpg?width=75&height=75&resize=contain",False,['politics'],0,True,,False,11500000,False,,,,#FF1A75,en,0,0,True,454a90cc-6dd7-4056-891f-66207d48693b,1744820961,1744818957
Beyond Headlines,https://www.beyond-headlines.net/,Equip yourself with critical background knowledge to understand the context behind the daily headlines. Know more about our world and make informed decisions on current events.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738853213378-Brand%20Picture.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11500000,False,,,,#ab0000,en,0,0,True,1c8bd03f-52c1-4fc7-888d-a2069f152c5b,1738853215,1738246160
La Órbita / Blog de Política Latinoamericana,https://www.laorbita.net/,Este es un blog donde tendrás el mejor análisis crítico sobre la realidad política en América Latina. Cada semana con contenido nuevo sobre los temás más acuciantes de la región.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703167426874-LogoMiniLaOrbita-removebg-preview.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11500000,False,,,,#0c660a,es,0,0,True,0f95470f-6e88-4e0f-8816-11228870ee42,1703167427,1703012281
Gojiberries,https://www.gojiberries.io/,"Farm fresh insights. Science, statistics, and economics.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1741374984737-DALL-E-2025-03-03-21.54.17---A-super-minimalist--crisp--and-clean-logo-inspired-by-Rothko-s-color-field-paintings--using-just-two-blocks-of-soft-blue-and-soft-pink--with-subtle-st-2.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,14014702,False,,,,#1994ff,en,0,0,True,cc6e7f01-5c82-4cc5-942d-fcf0fe4ec436,1741374986,1744676326
Hensel for Congress,https://henselforcongress.com/,Open & Honest Government,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730749663909-apple-touch-icon-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,15674097,False,,,,#3165be,en,0,0,True,a176d990-43b1-43bd-b296-0090c7ff8c79,1730749665,1730737307
BVL Newsletter,https://bvlnewsletter.de/,"Informiert für das Recht auf Leben und die Würde des Menschen eintreten, wo immer sie bedroht sind. Abonnieren Sie unseren monatlichen BVL-Newsletter.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1743086486503-BVL-Log-1.jpeg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,15864707,False,,,,#25a80b,de,0,0,True,32c1c726-282f-460e-94bf-77b6afe4e195,1701333643,1744793449
AmplifyStroud,https://amplifystroud.com/,"Voice of the Valleys in Stroud, England. Leftfield writing from one of the most interesting places in the UK - home of XR and Just Stop Oil, rural mill town with 1,000 years of radical history.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711063581091-amplify-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,26479446,False,,,,#FF1A75,en,0,0,False,42a62c9b-3263-474b-b5ac-8e99e1eb22d7,1711063583,1744390913
Confidential Daily,https://www.confidentialdaily.com/,"We cut through the spin and BS to help you defend freedom, build wealth and protect your family.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693384165563-CDailyLogo.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,30807156,False,,,,#e60909,en,0,0,True,3f95080a-58f9-4a42-b471-a8ec58b5a56d,1658238539,1744831846
Geopolitics Insider,https://www.geopolitics-insider.com/,"Unlock the secrets of global politics. Get in-depth analysis, unbiased insights, and unique perspectives on international relations.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1719274622989-209823976_106399888369310_5954582648470547492_n--5-.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,59848298,False,,,,#000000,en,0,0,True,f33b59a6-9aa2-42d0-96e7-dccf82a75e48,1719274625,1744577235
Digital Politics,https://www.digitalpolitics.co/,A weekly insider's look at how the worlds of politics and technology are colliding — and what that means for the world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1736939490600-Ghost.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,79232111,False,,,,#0ab3ed,en,0,0,True,1c13b612-a007-42ca-888a-f35b3f6a1c99,1725803866,1744628418
Palmetto Data Mine,https://blog.shutdown.network/,Delving into the depths of South Carolina's data,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681481736999-vector-1-.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,275071035,False,,,,#9141ac,en,0,0,True,9f44a88a-29c4-4e42-bb45-87a6f71d68b1,1681481738,1682824675
A Dissenting Opinion,https://www.adissentingopinion.com/,"Long reads concerning social issues, technological progress, philosophy and culture.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664194090432-Logo-Final-Square.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,282784805,False,,,,#102d12,en,0,0,True,7a401b6f-4991-4298-8c47-46fc09445c65,1664194017,1742128246
